0.061373,0.70544,0.24044,0.36721,-1.5965,2.4968
0.062933,0.70919,0.24035,0.36345,-1.5926,2.5302
0.064493,0.71287,0.24028,0.35977,-1.5886,2.5598
0.066142,0.71667,0.24022,0.35598,-1.5844,2.5889
0.067791,0.72038,0.24018,0.35226,-1.5801,2.6151
0.068788,0.72259,0.24016,0.35005,-1.5775,2.6301
0.069785,0.72477,0.24015,0.34787,-1.5748,2.6438
0.070782,0.72692,0.24014,0.34572,-1.5722,2.6565
0.071779,0.72905,0.24014,0.3436,-1.5695,2.6696
0.072916,0.73144,0.24015,0.3412,-1.5665,2.6833
0.074054,0.7338,0.24016,0.33884,-1.5634,2.6956
0.075192,0.73613,0.24018,0.33651,-1.5604,2.7072
0.076329,0.73843,0.24021,0.33421,-1.5573,2.7179
0.078245,0.74224,0.24027,0.3304,-1.5521,2.7358
0.080161,0.74597,0.24035,0.32667,-1.5468,2.7518
0.081547,0.74862,0.24042,0.32402,-1.543,2.7622
0.082241,0.74993,0.24046,0.32271,-1.5411,2.7667
0.082934,0.75124,0.2405,0.32141,-1.5391,2.772
0.08432,0.75382,0.24059,0.31883,-1.5353,2.7812
0.085706,0.75636,0.24068,0.31629,-1.5314,2.7897
0.087469,0.75954,0.24081,0.31311,-1.5265,2.7997
0.089231,0.76268,0.24096,0.30998,-1.5216,2.809
0.090907,0.76561,0.24111,0.30705,-1.5169,2.8172
0.092583,0.7685,0.24127,0.30417,-1.5121,2.825
0.094259,0.77135,0.24145,0.30133,-1.5074,2.8326
0.096492,0.77508,0.2417,0.2976,-1.501,2.8417
0.098725,0.77874,0.24196,0.29395,-1.4947,2.8501
0.1017,0.78354,0.24235,0.28917,-1.4862,2.8608
0.10468,0.78822,0.24276,0.2845,-1.4776,2.8707
0.10785,0.7931,0.24324,0.27964,-1.4685,2.8802
0.10993,0.79623,0.24357,0.27653,-1.4625,2.887
0.112,0.79932,0.24391,0.27346,-1.4566,2.8933
0.11407,0.80237,0.24427,0.27043,-1.4506,2.8992
0.11614,0.80538,0.24464,0.26745,-1.4446,2.9047
0.11783,0.8078,0.24495,0.26505,-1.4396,2.9095
0.11951,0.8102,0.24527,0.26267,-1.4347,2.914
0.12289,0.81493,0.24593,0.25798,-1.4249,2.9235
0.12468,0.81741,0.2463,0.25553,-1.4196,2.9283
0.12648,0.81986,0.24668,0.25311,-1.4144,2.9334
0.12827,0.8223,0.24706,0.25071,-1.4091,2.9388
0.13006,0.82471,0.24746,0.24833,-1.4038,2.9438
0.13215,0.82749,0.24793,0.24558,-1.3977,2.9498
0.13425,0.83025,0.24841,0.24287,-1.3915,2.9558
0.13843,0.83569,0.24941,0.23752,-1.3791,2.9684
0.14222,0.84052,0.25036,0.23278,-1.3678,2.9804
0.146,0.84529,0.25135,0.22812,-1.3565,2.9923
0.14953,0.84967,0.2523,0.22385,-1.346,3.0038
0.15306,0.85399,0.25329,0.21964,-1.3353,3.0161
0.15616,0.85774,0.25418,0.21599,-1.326,3.0272
0.15926,0.86146,0.2551,0.21239,-1.3165,3.0386
0.16236,0.86514,0.25604,0.20883,-1.3071,3.0503
0.16547,0.86879,0.25701,0.20532,-1.2976,3.062
0.1693,0.87324,0.25824,0.20103,-1.2859,3.077
0.17313,0.87766,0.2595,0.1968,-1.274,3.0933
0.17593,0.88086,0.26045,0.19375,-1.2654,3.1055
0.17873,0.88403,0.26142,0.19072,-1.2567,3.1181
0.18153,0.88719,0.26241,0.18772,-1.2479,3.1307
0.18433,0.89033,0.26341,0.18475,-1.2391,3.1434
0.18772,0.8941,0.26466,0.18119,-1.2284,3.1596
0.19111,0.89786,0.26594,0.17766,-1.2177,3.1757
0.1945,0.90158,0.26725,0.17417,-1.2069,3.1921
0.1962,0.90344,0.26791,0.17244,-1.2015,3.2005
0.1979,0.90529,0.26859,0.17072,-1.196,3.2092
0.20124,0.90892,0.26994,0.16734,-1.1853,3.2265
0.20459,0.91254,0.27131,0.164,-1.1744,3.2439
0.20793,0.91613,0.27272,0.16069,-1.1636,3.2616
0.21128,0.91971,0.27415,0.15741,-1.1526,3.2795
0.21689,0.92568,0.27663,0.15198,-1.1341,3.3104
0.2197,0.92864,0.2779,0.1493,-1.1248,3.3257
0.2225,0.9316,0.27918,0.14664,-1.1155,3.3417
0.22715,0.93649,0.28136,0.14227,-1.0999,3.3685
0.2318,0.94135,0.2836,0.13795,-1.0841,3.3954
0.23668,0.94643,0.28602,0.13349,-1.0675,3.4239
0.24156,0.95148,0.28849,0.12908,-1.0507,3.4528
0.24647,0.95656,0.29105,0.12469,-1.0337,3.4824
0.25138,0.96161,0.29368,0.12037,-1.0165,3.5117
0.25637,0.96673,0.29641,0.11604,-0.99892,3.5418
0.26136,0.97184,0.29921,0.11177,-0.98116,3.5723
0.26638,0.97696,0.3021,0.10754,-0.96316,3.6028
0.2714,0.98207,0.30505,0.10337,-0.94501,3.6331
0.27639,0.98714,0.30806,0.099289,-0.9268,3.6635
0.28138,0.99221,0.31114,0.095269,-0.90843,3.6936
0.28506,0.99593,0.31345,0.092349,-0.89482,3.7157
0.28873,0.99965,0.31579,0.089465,-0.88112,3.7376
0.29241,1.0034,0.31817,0.086616,-0.86735,3.7594
0.29608,1.0071,0.32059,0.083803,-0.85349,3.781
0.30103,1.0121,0.32391,0.080071,-0.8347,3.8098
0.30598,1.0171,0.3273,0.076406,-0.81577,3.8384
0.31106,1.0222,0.33084,0.072717,-0.7962,3.8672
0.31614,1.0273,0.33444,0.069102,-0.77649,3.8955
0.31944,1.0306,0.33682,0.066797,-0.76362,3.9136
0.32273,1.0339,0.33923,0.064523,-0.7507,3.9315
0.32603,1.0372,0.34166,0.062282,-0.73772,3.9491
0.32932,1.0405,0.34412,0.060073,-0.72468,3.9664
0.33271,1.0439,0.34668,0.057838,-0.71122,3.984
0.33609,1.0473,0.34927,0.055638,-0.6977,4.0013
0.33948,1.0507,0.35189,0.053474,-0.68412,4.0182
0.34286,1.0541,0.35453,0.051346,-0.67049,4.0347
0.3476,1.0588,0.35828,0.048433,-0.65133,4.0574
0.35233,1.0636,0.36208,0.045594,-0.63207,4.0794
0.35818,1.0694,0.36684,0.042192,-0.60816,4.1056
0.3611,1.0724,0.36925,0.040534,-0.59614,4.1183
0.36402,1.0753,0.37169,0.038906,-0.58409,4.1307
0.368,1.0793,0.37503,0.036736,-0.56762,4.1471
0.37198,1.0833,0.3784,0.034622,-0.55108,4.163
0.37596,1.0872,0.38182,0.032565,-0.53449,4.1783
0.37994,1.0912,0.38526,0.030565,-0.51783,4.193
0.38541,1.0967,0.39004,0.027911,-0.49485,4.2123
0.38814,1.0994,0.39246,0.026625,-0.48332,4.2215
0.39087,1.1022,0.39489,0.025368,-0.47176,4.2304
0.39558,1.1069,0.3991,0.02327,-0.45182,4.2451
0.40028,1.1116,0.40336,0.021258,-0.43182,4.2589
0.40351,1.1148,0.4063,0.019929,-0.41808,4.2679
0.40673,1.118,0.40925,0.01864,-0.40432,4.2764
0.40995,1.1213,0.41222,0.017393,-0.39052,4.2845
0.41317,1.1245,0.41521,0.016186,-0.3767,4.2922
0.41631,1.1276,0.41814,0.015052,-0.36323,4.2992
0.41945,1.1308,0.42108,0.013957,-0.34974,4.3059
0.42258,1.1339,0.42403,0.012903,-0.33622,4.3121
0.42572,1.137,0.427,0.011888,-0.32269,4.3179
0.42905,1.1404,0.43017,0.010854,-0.3083,4.3236
0.43238,1.1437,0.43335,0.0098659,-0.29389,4.3289
0.43571,1.147,0.43654,0.0089239,-0.27946,4.3336
0.43904,1.1504,0.43975,0.0080281,-0.26501,4.3379
0.44159,1.1529,0.44221,0.0073751,-0.25397,4.3409
0.44413,1.1554,0.44468,0.0067494,-0.24293,4.3435
0.44922,1.1605,0.44963,0.0055799,-0.22081,4.348
0.45339,1.1647,0.4537,0.0047045,-0.20269,4.3508
0.45755,1.1689,0.45779,0.003903,-0.18457,4.3528
0.46172,1.173,0.46189,0.0031758,-0.16644,4.3541
0.46588,1.1772,0.466,0.002523,-0.1483,4.3546
0.47143,1.1827,0.47151,0.001769,-0.12412,4.3541
0.47699,1.1883,0.47702,0.0011482,-0.099951,4.3522
0.4797,1.191,0.47973,0.00089319,-0.088132,4.3508
0.48242,1.1937,0.48243,0.00067012,-0.076318,4.349
0.48785,1.1992,0.48785,0.00031996,-0.052707,4.3446
0.49089,1.2022,0.49089,0.00017994,-0.039514,4.3415
0.49392,1.2052,0.49393,7.9956e-05,-0.026331,4.338
0.49696,1.2083,0.49696,1.9983e-05,-0.013159,4.3341
0.5,1.2113,0.5,1.6592e-24,0,4.3298
