S, x, y, nx, ny, theta, m
0.32666666666666666,0.02000000000188313,0.7178777716844179,-12.724994056670644,3.481598582184404,-1.5707963267922738,1.7781056370962695e-12
0.3275,0.02000000000189627,0.712877195163213,-12.829420104485319,3.485887699213503,-1.5707963267922647,1.7781056370962695e-12
0.32833333333333337,0.020000000001909456,0.7078766186420082,-12.933845264023091,3.4901559406137936,-1.5707963267922558,1.7781056370962695e-12
0.32916666666666666,0.020000000001922685,0.7028760421208038,-13.038270070834107,3.4944032676956707,-1.570796326792247,1.7781056370962695e-12
0.33,0.020000000001935955,0.697875465599599,-13.14269508872461,3.498629639728234,-1.570796326792238,1.7781056370962695e-12
0.33083333333333337,0.020000000001949274,0.6928748890783942,-13.24712088258996,3.502835015901903,-1.5707963267922291,1.7781056370962695e-12
0.33166666666666667,0.020000000001962635,0.6878743125571898,-13.351548017734984,3.5070193553775137,-1.5707963267922203,1.7781056370962695e-12
0.3325,0.02000000000197604,0.682873736035985,-13.455977085964687,3.5111826154014554,-1.5707963267922114,1.7781056370962695e-12
0.33333333333333337,0.02000000000198949,0.6778731595147801,-13.560408721290544,3.5153247501710063,-1.5707963267922025,1.7781056370962695e-12
0.33416666666666667,0.020000000002002985,0.6728725829935756,-13.664843561488627,3.519445713611479,-1.5707963267921936,1.7781056370962695e-12
0.335,0.020000000002016523,0.6678720064723708,-13.769282244335034,3.5235454596481888,-1.5707963267921847,1.7781056370962695e-12
0.3358333333333334,0.020000000002030106,0.6628714299511659,-13.873725415840042,3.527623941611586,-1.5707963267921758,1.7781056370962695e-12
0.33666666666666667,0.020000000002043734,0.6578708534299613,-13.978173767031578,3.531681109579924,-1.570796326792167,1.7781056370962695e-12
0.3375,0.020000000002057403,0.6528702769087565,-14.082628003904526,3.535716912550203,-1.570796326792158,1.7781056370962695e-12
0.3383333333333334,0.02000000000207112,0.6478697003875517,-14.187088832458768,3.5397312995190604,-1.5707963267921492,1.7781056370962695e-12
0.33916666666666667,0.02000000000208488,0.6428691238663472,-14.291556960927334,3.5437242193218053,-1.5707963267921403,1.7781056370962695e-12
0.34,0.020000000002098686,0.6378685473451424,-14.396033134245526,3.547695618142275,-1.5707963267921314,1.7781056370962695e-12
0.3408333333333334,0.020000000002112536,0.6328679708239376,-14.500518127383986,3.551645439994471,-1.5707963267921226,1.7781056370962695e-12
0.3416666666666667,0.02000000000212643,0.6278673943027332,-14.605012716196315,3.555573628828604,-1.5707963267921137,1.7781056370962695e-12
0.3425,0.020000000002140368,0.6228668177815284,-14.709517676629247,3.5594801285881625,-1.5707963267921048,1.7781056370962695e-12
0.3433333333333334,0.020000000002154354,0.6178662412603235,-14.814033804373844,3.5633648817902457,-1.570796326792096,1.7781056370962695e-12
0.3441666666666667,0.02000000000216838,0.6128656647391191,-14.9185619391761,3.5672278277693046,-1.570796326792087,1.7781056370962695e-12
0.34500000000000003,0.020000000002182453,0.6078650882179142,-15.023102926743364,3.5710689054291267,-1.5707963267920781,1.7781056370962695e-12
0.3458333333333334,0.020000000002196566,0.6028645116967093,-15.12765761278296,3.5748880536734995,-1.5707963267920693,1.7781056370962695e-12
